granularity,feature,eligible_rows,finite_rows,coverage_fraction,first_finite_timestamp,last_finite_timestamp,missingness_cause,symbol,timeframe,year,segment_start,segment_end,month,segment_id
symbol_timeframe_year,derivatives.premium,186,186,1.0,2023-07-01T00:00:00+00:00,2023-07-31T20:00:00+00:00,AVAILABLE,AMBUSDT,4h,2023,2023-05-01 00:00:00+00:00,2023-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1179,1179,1.0,2022-05-01T00:00:00+00:00,2022-05-13T06:30:00+00:00,AVAILABLE,ANCUSDT,15m,2022,2022-03-08 03:30:00+00:00,2022-05-13 06:30:00+00:00,,
symbol_timeframe_year,derivatives.premium,295,295,1.0,2022-05-01T00:00:00+00:00,2022-05-13T06:00:00+00:00,AVAILABLE,ANCUSDT,1h,2022,2022-03-08 03:00:00+00:00,2022-05-13 06:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,74,74,1.0,2022-05-01T00:00:00+00:00,2022-05-13T04:00:00+00:00,AVAILABLE,ANCUSDT,4h,2022,2022-03-08 00:00:00+00:00,2022-05-13 04:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,5856,5856,1.0,2021-04-01T00:00:00+00:00,2021-12-31T23:45:00+00:00,AVAILABLE,ANKRUSDT,15m,2021,2021-02-01 00:00:00+00:00,2021-04-30 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,2880,2880,1.0,2022-09-01T00:00:00+00:00,2022-09-30T23:45:00+00:00,AVAILABLE,ANKRUSDT,15m,2022,2022-07-01 00:00:00+00:00,2022-09-30 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,2976,2976,1.0,2023-03-01T00:00:00+00:00,2023-03-31T23:45:00+00:00,AVAILABLE,ANKRUSDT,15m,2023,2023-01-01 00:00:00+00:00,2023-03-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,1464,1464,1.0,2021-04-01T00:00:00+00:00,2021-12-31T23:00:00+00:00,AVAILABLE,ANKRUSDT,1h,2021,2021-02-01 00:00:00+00:00,2021-04-30 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,720,720,1.0,2022-09-01T00:00:00+00:00,2022-09-30T23:00:00+00:00,AVAILABLE,ANKRUSDT,1h,2022,2022-07-01 00:00:00+00:00,2022-09-30 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,744,744,1.0,2023-03-01T00:00:00+00:00,2023-03-31T23:00:00+00:00,AVAILABLE,ANKRUSDT,1h,2023,2023-01-01 00:00:00+00:00,2023-03-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,366,366,1.0,2021-04-01T00:00:00+00:00,2021-12-31T20:00:00+00:00,AVAILABLE,ANKRUSDT,4h,2021,2021-02-01 00:00:00+00:00,2021-04-30 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,180,180,1.0,2022-09-01T00:00:00+00:00,2022-09-30T20:00:00+00:00,AVAILABLE,ANKRUSDT,4h,2022,2022-07-01 00:00:00+00:00,2022-09-30 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,186,186,1.0,2023-03-01T00:00:00+00:00,2023-03-31T20:00:00+00:00,AVAILABLE,ANKRUSDT,4h,2023,2023-01-01 00:00:00+00:00,2023-03-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,5664,5664,1.0,2022-02-01T00:00:00+00:00,2022-03-31T23:45:00+00:00,AVAILABLE,ANTUSDT,15m,2022,2021-12-27 04:00:00+00:00,2022-03-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,1416,1416,1.0,2022-02-01T00:00:00+00:00,2022-03-31T23:00:00+00:00,AVAILABLE,ANTUSDT,1h,2022,2021-12-27 04:00:00+00:00,2022-03-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,354,354,1.0,2022-02-01T00:00:00+00:00,2022-03-31T20:00:00+00:00,AVAILABLE,ANTUSDT,4h,2022,2021-12-27 04:00:00+00:00,2022-03-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,23520,23520,1.0,2022-05-01T00:00:00+00:00,2022-12-31T23:45:00+00:00,AVAILABLE,APEUSDT,15m,2022,2022-03-17 15:00:00+00:00,2024-02-29 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,APEUSDT,15m,2023,2022-03-17 15:00:00+00:00,2024-02-29 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,APEUSDT,15m,2024,2022-03-17 15:00:00+00:00,2024-02-29 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,5880,5880,1.0,2022-05-01T00:00:00+00:00,2022-12-31T23:00:00+00:00,AVAILABLE,APEUSDT,1h,2022,2022-03-17 15:00:00+00:00,2024-02-29 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,APEUSDT,1h,2023,2022-03-17 15:00:00+00:00,2024-02-29 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,APEUSDT,1h,2024,2022-03-17 15:00:00+00:00,2024-02-29 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1470,1470,1.0,2022-05-01T00:00:00+00:00,2022-12-31T20:00:00+00:00,AVAILABLE,APEUSDT,4h,2022,2022-03-17 12:00:00+00:00,2024-02-29 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2023-01-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,APEUSDT,4h,2023,2022-03-17 12:00:00+00:00,2024-02-29 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,240,240,1.0,2024-01-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,APEUSDT,4h,2024,2022-03-17 12:00:00+00:00,2024-02-29 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2976,2976,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:45:00+00:00,AVAILABLE,API3USDT,15m,2022,2022-03-01 00:00:00+00:00,2022-05-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,2880,2880,1.0,2023-09-01T00:00:00+00:00,2023-09-30T23:45:00+00:00,AVAILABLE,API3USDT,15m,2023,2023-07-01 00:00:00+00:00,2023-09-30 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,864,864,1.0,2024-02-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,API3USDT,15m,2024,2023-12-01 00:00:00+00:00,2024-03-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,744,744,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:00:00+00:00,AVAILABLE,API3USDT,1h,2022,2022-03-01 00:00:00+00:00,2022-05-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,720,720,1.0,2023-09-01T00:00:00+00:00,2023-09-30T23:00:00+00:00,AVAILABLE,API3USDT,1h,2023,2023-07-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,216,216,1.0,2024-02-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,API3USDT,1h,2024,2023-12-01 00:00:00+00:00,2024-03-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,186,186,1.0,2022-05-01T00:00:00+00:00,2022-05-31T20:00:00+00:00,AVAILABLE,API3USDT,4h,2022,2022-03-01 00:00:00+00:00,2022-05-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,180,180,1.0,2023-09-01T00:00:00+00:00,2023-09-30T20:00:00+00:00,AVAILABLE,API3USDT,4h,2023,2023-07-01 00:00:00+00:00,2023-09-30 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,54,54,1.0,2024-02-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,API3USDT,4h,2024,2023-12-01 00:00:00+00:00,2024-03-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2976,2976,1.0,2022-12-01T00:00:00+00:00,2022-12-31T23:45:00+00:00,AVAILABLE,APTUSDT,15m,2022,2022-10-19 02:00:00+00:00,2024-05-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,APTUSDT,15m,2023,2022-10-19 02:00:00+00:00,2024-05-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,APTUSDT,15m,2024,2022-10-19 02:00:00+00:00,2024-05-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,744,744,1.0,2022-12-01T00:00:00+00:00,2022-12-31T23:00:00+00:00,AVAILABLE,APTUSDT,1h,2022,2022-10-19 02:00:00+00:00,2024-05-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,APTUSDT,1h,2023,2022-10-19 02:00:00+00:00,2024-05-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,APTUSDT,1h,2024,2022-10-19 02:00:00+00:00,2024-05-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,186,186,1.0,2022-12-01T00:00:00+00:00,2022-12-31T20:00:00+00:00,AVAILABLE,APTUSDT,4h,2022,2022-10-19 00:00:00+00:00,2024-05-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2023-01-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,APTUSDT,4h,2023,2022-10-19 00:00:00+00:00,2024-05-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,240,240,1.0,2024-01-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,APTUSDT,4h,2024,2022-10-19 00:00:00+00:00,2024-05-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,23520,23520,1.0,2023-05-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,ARBUSDT,15m,2023,2023-03-23 15:00:00+00:00,2025-02-28 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,ARBUSDT,15m,2024,2023-03-23 15:00:00+00:00,2025-02-28 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,5880,5880,1.0,2023-05-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,ARBUSDT,1h,2023,2023-03-23 15:00:00+00:00,2025-02-28 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,ARBUSDT,1h,2024,2023-03-23 15:00:00+00:00,2025-02-28 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1470,1470,1.0,2023-05-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,ARBUSDT,4h,2023,2023-03-23 12:00:00+00:00,2025-02-28 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,240,240,1.0,2024-01-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,ARBUSDT,4h,2024,2023-03-23 12:00:00+00:00,2025-02-28 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,5856,5856,1.0,2023-11-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,ARKUSDT,15m,2023,2023-09-19 16:00:00+00:00,2023-12-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,1464,1464,1.0,2023-11-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,ARKUSDT,1h,2023,2023-09-19 16:00:00+00:00,2023-12-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,366,366,1.0,2023-11-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,ARKUSDT,4h,2023,2023-09-19 16:00:00+00:00,2023-12-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2976,2976,1.0,2022-03-01T00:00:00+00:00,2022-03-31T23:45:00+00:00,AVAILABLE,ARPAUSDT,15m,2022,2022-01-01 00:00:00+00:00,2022-03-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,5856,5856,1.0,2023-06-01T00:00:00+00:00,2023-07-31T23:45:00+00:00,AVAILABLE,ARPAUSDT,15m,2023,2023-04-01 00:00:00+00:00,2023-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,744,744,1.0,2022-03-01T00:00:00+00:00,2022-03-31T23:00:00+00:00,AVAILABLE,ARPAUSDT,1h,2022,2022-01-01 00:00:00+00:00,2022-03-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1464,1464,1.0,2023-06-01T00:00:00+00:00,2023-07-31T23:00:00+00:00,AVAILABLE,ARPAUSDT,1h,2023,2023-04-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,186,186,1.0,2022-03-01T00:00:00+00:00,2022-03-31T20:00:00+00:00,AVAILABLE,ARPAUSDT,4h,2022,2022-01-01 00:00:00+00:00,2022-03-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,366,366,1.0,2023-06-01T00:00:00+00:00,2023-07-31T20:00:00+00:00,AVAILABLE,ARPAUSDT,4h,2023,2023-04-01 00:00:00+00:00,2023-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,5952,5952,1.0,2022-03-01T00:00:00+00:00,2022-12-31T23:45:00+00:00,AVAILABLE,ARUSDT,15m,2022,2022-01-01 00:00:00+00:00,2022-03-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,1488,1488,1.0,2022-03-01T00:00:00+00:00,2022-12-31T23:00:00+00:00,AVAILABLE,ARUSDT,1h,2022,2022-01-01 00:00:00+00:00,2022-03-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,372,372,1.0,2022-03-01T00:00:00+00:00,2022-12-31T20:00:00+00:00,AVAILABLE,ARUSDT,4h,2022,2022-01-01 00:00:00+00:00,2022-03-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,26400,26400,1.0,2020-04-01T00:00:00+00:00,2020-12-31T23:45:00+00:00,AVAILABLE,ATOMUSDT,15m,2020,2020-02-07 12:00:00+00:00,2023-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2021-01-01T00:00:00+00:00,2021-12-31T23:45:00+00:00,AVAILABLE,ATOMUSDT,15m,2021,2020-02-07 12:00:00+00:00,2023-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2022-01-01T00:00:00+00:00,2022-12-31T23:45:00+00:00,AVAILABLE,ATOMUSDT,15m,2022,2020-02-07 12:00:00+00:00,2023-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,26208,26208,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,ATOMUSDT,15m,2023,2020-02-07 12:00:00+00:00,2023-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,ATOMUSDT,15m,2024,2023-09-01 00:00:00+00:00,2024-04-30 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,6600,6600,1.0,2020-04-01T00:00:00+00:00,2020-12-31T23:00:00+00:00,AVAILABLE,ATOMUSDT,1h,2020,2020-02-07 12:00:00+00:00,2023-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2021-01-01T00:00:00+00:00,2021-12-31T23:00:00+00:00,AVAILABLE,ATOMUSDT,1h,2021,2020-02-07 12:00:00+00:00,2023-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2022-01-01T00:00:00+00:00,2022-12-31T23:00:00+00:00,AVAILABLE,ATOMUSDT,1h,2022,2020-02-07 12:00:00+00:00,2023-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,6552,6552,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,ATOMUSDT,1h,2023,2020-02-07 12:00:00+00:00,2023-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,ATOMUSDT,1h,2024,2023-09-01 00:00:00+00:00,2024-04-30 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1650,1650,1.0,2020-04-01T00:00:00+00:00,2020-12-31T20:00:00+00:00,AVAILABLE,ATOMUSDT,4h,2020,2020-02-07 12:00:00+00:00,2023-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2021-01-01T00:00:00+00:00,2021-12-31T20:00:00+00:00,AVAILABLE,ATOMUSDT,4h,2021,2020-02-07 12:00:00+00:00,2023-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2022-01-01T00:00:00+00:00,2022-12-31T20:00:00+00:00,AVAILABLE,ATOMUSDT,4h,2022,2020-02-07 12:00:00+00:00,2023-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1638,1638,1.0,2023-01-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,ATOMUSDT,4h,2023,2020-02-07 12:00:00+00:00,2023-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,240,240,1.0,2024-01-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,ATOMUSDT,4h,2024,2023-09-01 00:00:00+00:00,2024-04-30 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2976,2976,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:45:00+00:00,AVAILABLE,AUDIOUSDT,15m,2022,2022-03-01 00:00:00+00:00,2022-05-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,5664,5664,1.0,2023-02-01T00:00:00+00:00,2023-03-31T23:45:00+00:00,AVAILABLE,AUDIOUSDT,15m,2023,2022-12-01 00:00:00+00:00,2023-03-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,744,744,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:00:00+00:00,AVAILABLE,AUDIOUSDT,1h,2022,2022-03-01 00:00:00+00:00,2022-05-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1416,1416,1.0,2023-02-01T00:00:00+00:00,2023-03-31T23:00:00+00:00,AVAILABLE,AUDIOUSDT,1h,2023,2022-12-01 00:00:00+00:00,2023-03-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,186,186,1.0,2022-05-01T00:00:00+00:00,2022-05-31T20:00:00+00:00,AVAILABLE,AUDIOUSDT,4h,2022,2022-03-01 00:00:00+00:00,2022-05-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,354,354,1.0,2023-02-01T00:00:00+00:00,2023-03-31T20:00:00+00:00,AVAILABLE,AUDIOUSDT,4h,2023,2022-12-01 00:00:00+00:00,2023-03-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,5856,5856,1.0,2020-11-01T00:00:00+00:00,2020-12-31T23:45:00+00:00,AVAILABLE,AVAXUSDT,15m,2020,2020-09-23 07:00:00+00:00,2026-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,32064,32064,1.0,2021-01-01T00:00:00+00:00,2021-12-31T23:45:00+00:00,AVAILABLE,AVAXUSDT,15m,2021,2020-09-23 07:00:00+00:00,2026-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2022-01-01T00:00:00+00:00,2022-12-31T23:45:00+00:00,AVAILABLE,AVAXUSDT,15m,2022,2020-09-23 07:00:00+00:00,2026-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:45:00+00:00,AVAILABLE,AVAXUSDT,15m,2023,2020-09-23 07:00:00+00:00,2026-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,AVAXUSDT,15m,2024,2020-09-23 07:00:00+00:00,2026-07-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,1464,1464,1.0,2020-11-01T00:00:00+00:00,2020-12-31T23:00:00+00:00,AVAILABLE,AVAXUSDT,1h,2020,2020-09-23 07:00:00+00:00,2026-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8016,8016,1.0,2021-01-01T00:00:00+00:00,2021-12-31T23:00:00+00:00,AVAILABLE,AVAXUSDT,1h,2021,2020-09-23 07:00:00+00:00,2026-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2022-01-01T00:00:00+00:00,2022-12-31T23:00:00+00:00,AVAILABLE,AVAXUSDT,1h,2022,2020-09-23 07:00:00+00:00,2026-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2023-01-01T00:00:00+00:00,2023-12-31T23:00:00+00:00,AVAILABLE,AVAXUSDT,1h,2023,2020-09-23 07:00:00+00:00,2026-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,AVAXUSDT,1h,2024,2020-09-23 07:00:00+00:00,2026-07-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,366,366,1.0,2020-11-01T00:00:00+00:00,2020-12-31T20:00:00+00:00,AVAILABLE,AVAXUSDT,4h,2020,2020-09-23 04:00:00+00:00,2026-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2004,2004,1.0,2021-01-01T00:00:00+00:00,2021-12-31T20:00:00+00:00,AVAILABLE,AVAXUSDT,4h,2021,2020-09-23 04:00:00+00:00,2026-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2022-01-01T00:00:00+00:00,2022-12-31T20:00:00+00:00,AVAILABLE,AVAXUSDT,4h,2022,2020-09-23 04:00:00+00:00,2026-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2023-01-01T00:00:00+00:00,2023-12-31T20:00:00+00:00,AVAILABLE,AVAXUSDT,4h,2023,2020-09-23 04:00:00+00:00,2026-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,240,240,1.0,2024-01-01T00:00:00+00:00,2024-02-09T20:00:00+00:00,AVAILABLE,AVAXUSDT,4h,2024,2020-09-23 04:00:00+00:00,2026-07-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,20640,20640,1.0,2021-01-01T00:00:00+00:00,2021-12-31T23:45:00+00:00,AVAILABLE,AXSUSDT,15m,2021,2020-11-20 07:00:00+00:00,2021-01-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,35040,35040,1.0,2022-01-01T00:00:00+00:00,2022-12-31T23:45:00+00:00,AVAILABLE,AXSUSDT,15m,2022,2021-03-01 00:00:00+00:00,2023-10-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,20352,20352,1.0,2023-01-01T00:00:00+00:00,2023-10-31T23:45:00+00:00,AVAILABLE,AXSUSDT,15m,2023,2021-03-01 00:00:00+00:00,2023-10-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,5160,5160,1.0,2021-01-01T00:00:00+00:00,2021-12-31T23:00:00+00:00,AVAILABLE,AXSUSDT,1h,2021,2020-11-20 07:00:00+00:00,2021-01-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8760,8760,1.0,2022-01-01T00:00:00+00:00,2022-12-31T23:00:00+00:00,AVAILABLE,AXSUSDT,1h,2022,2021-03-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,5088,5088,1.0,2023-01-01T00:00:00+00:00,2023-10-31T23:00:00+00:00,AVAILABLE,AXSUSDT,1h,2023,2021-03-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1290,1290,1.0,2021-01-01T00:00:00+00:00,2021-12-31T20:00:00+00:00,AVAILABLE,AXSUSDT,4h,2021,2020-11-20 04:00:00+00:00,2021-01-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,2190,2190,1.0,2022-01-01T00:00:00+00:00,2022-12-31T20:00:00+00:00,AVAILABLE,AXSUSDT,4h,2022,2021-03-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1272,1272,1.0,2023-01-01T00:00:00+00:00,2023-10-31T20:00:00+00:00,AVAILABLE,AXSUSDT,4h,2023,2021-03-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,8832,8832,1.0,2021-07-01T00:00:00+00:00,2021-09-30T23:45:00+00:00,AVAILABLE,BAKEUSDT,15m,2021,2021-05-19 07:00:00+00:00,2021-09-30 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,2976,2976,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:45:00+00:00,AVAILABLE,BAKEUSDT,15m,2022,2022-03-01 00:00:00+00:00,2022-05-31 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,5760,5760,1.0,2023-09-01T00:00:00+00:00,2023-11-30T23:45:00+00:00,AVAILABLE,BAKEUSDT,15m,2023,2023-07-01 00:00:00+00:00,2024-02-29 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,3840,3840,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:45:00+00:00,AVAILABLE,BAKEUSDT,15m,2024,2023-07-01 00:00:00+00:00,2024-02-29 23:45:00+00:00,,
symbol_timeframe_year,derivatives.premium,2208,2208,1.0,2021-07-01T00:00:00+00:00,2021-09-30T23:00:00+00:00,AVAILABLE,BAKEUSDT,1h,2021,2021-05-19 07:00:00+00:00,2021-09-30 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,744,744,1.0,2022-05-01T00:00:00+00:00,2022-05-31T23:00:00+00:00,AVAILABLE,BAKEUSDT,1h,2022,2022-03-01 00:00:00+00:00,2022-05-31 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,1440,1440,1.0,2023-09-01T00:00:00+00:00,2023-11-30T23:00:00+00:00,AVAILABLE,BAKEUSDT,1h,2023,2023-07-01 00:00:00+00:00,2024-02-29 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,960,960,1.0,2024-01-01T00:00:00+00:00,2024-02-09T23:00:00+00:00,AVAILABLE,BAKEUSDT,1h,2024,2023-07-01 00:00:00+00:00,2024-02-29 23:00:00+00:00,,
symbol_timeframe_year,derivatives.premium,552,552,1.0,2021-07-01T00:00:00+00:00,2021-09-30T20:00:00+00:00,AVAILABLE,BAKEUSDT,4h,2021,2021-05-19 04:00:00+00:00,2021-09-30 20:00:00+00:00,,
