market,symbol,archive_dataset,interval,first_archive_month,last_archive_month,available_month_count,missing_month_count_inside_observed_span,object_count,compressed_bytes_from_s3_listing,first_key,last_key,eligible,instrument_class,exclusion_reason,evidence
spot,ADAGBP,klines,15m,2021-02,2023-12,35,0,35,3315344,data/spot/monthly/klines/ADAGBP/15m/ADAGBP-15m-2021-02.zip,data/spot/monthly/klines/ADAGBP/15m/ADAGBP-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAIDR,klines,15m,2025-11,2026-07,9,0,9,465940,data/spot/monthly/klines/ADAIDR/15m/ADAIDR-15m-2025-11.zip,data/spot/monthly/klines/ADAIDR/15m/ADAIDR-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAJPY,klines,15m,2024-04,2026-07,28,0,28,2698430,data/spot/monthly/klines/ADAJPY/15m/ADAJPY-15m-2024-04.zip,data/spot/monthly/klines/ADAJPY/15m/ADAJPY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAPAX,klines,15m,2019-03,2020-04,14,0,14,571684,data/spot/monthly/klines/ADAPAX/15m/ADAPAX-15m-2019-03.zip,data/spot/monthly/klines/ADAPAX/15m/ADAPAX-15m-2020-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADARUB,klines,15m,2021-03,2023-11,33,0,33,2513150,data/spot/monthly/klines/ADARUB/15m/ADARUB-15m-2021-03.zip,data/spot/monthly/klines/ADARUB/15m/ADARUB-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADATRY,klines,15m,2021-02,2026-07,66,0,66,7064902,data/spot/monthly/klines/ADATRY/15m/ADATRY-15m-2021-02.zip,data/spot/monthly/klines/ADATRY/15m/ADATRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADATUSD,klines,15m,2018-12,2024-08,62,7,62,4458478,data/spot/monthly/klines/ADATUSD/15m/ADATUSD-15m-2018-12.zip,data/spot/monthly/klines/ADATUSD/15m/ADATUSD-15m-2024-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAU,klines,15m,2026-02,2026-07,6,0,6,367520,data/spot/monthly/klines/ADAU/15m/ADAU-15m-2026-02.zip,data/spot/monthly/klines/ADAU/15m/ADAU-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAUPUSDT,klines,15m,2020-07,2023-08,38,0,38,4347117,data/spot/monthly/klines/ADAUPUSDT/15m/ADAUPUSDT-15m-2020-07.zip,data/spot/monthly/klines/ADAUPUSDT/15m/ADAUPUSDT-15m-2023-08.zip,False,SYNTHETIC_OR_LEVERAGED,LEVERAGED_TOKEN_SUFFIX,symbol naming policy
spot,ADAUSD1,klines,15m,2025-12,2026-07,8,0,8,375962,data/spot/monthly/klines/ADAUSD1/15m/ADAUSD1-15m-2025-12.zip,data/spot/monthly/klines/ADAUSD1/15m/ADAUSD1-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAUSDC,klines,15m,2019-03,2026-07,75,14,75,7910741,data/spot/monthly/klines/ADAUSDC/15m/ADAUSDC-15m-2019-03.zip,data/spot/monthly/klines/ADAUSDC/15m/ADAUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADAUSDT,klines,15m,2018-04,2026-07,100,0,100,13204293,data/spot/monthly/klines/ADAUSDT/15m/ADAUSDT-15m-2018-04.zip,data/spot/monthly/klines/ADAUSDT/15m/ADAUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ADXBNB,klines,15m,2017-11,2019-12,26,0,26,1533306,data/spot/monthly/klines/ADXBNB/15m/ADXBNB-15m-2017-11.zip,data/spot/monthly/klines/ADXBNB/15m/ADXBNB-15m-2019-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADXBTC,klines,15m,2017-11,2026-06,104,0,104,8169248,data/spot/monthly/klines/ADXBTC/15m/ADXBTC-15m-2017-11.zip,data/spot/monthly/klines/ADXBTC/15m/ADXBTC-15m-2026-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADXBUSD,klines,15m,2021-07,2023-10,28,0,28,2465849,data/spot/monthly/klines/ADXBUSD/15m/ADXBUSD-15m-2021-07.zip,data/spot/monthly/klines/ADXBUSD/15m/ADXBUSD-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADXETH,klines,15m,2017-11,2026-01,99,0,99,8037558,data/spot/monthly/klines/ADXETH/15m/ADXETH-15m-2017-11.zip,data/spot/monthly/klines/ADXETH/15m/ADXETH-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ADXUSDT,klines,15m,2021-10,2026-07,58,0,58,5905781,data/spot/monthly/klines/ADXUSDT/15m/ADXUSDT-15m-2021-10.zip,data/spot/monthly/klines/ADXUSDT/15m/ADXUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AEBNB,klines,15m,2018-02,2020-03,26,0,26,1423655,data/spot/monthly/klines/AEBNB/15m/AEBNB-15m-2018-02.zip,data/spot/monthly/klines/AEBNB/15m/AEBNB-15m-2020-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEBTC,klines,15m,2018-02,2020-12,35,0,35,3394951,data/spot/monthly/klines/AEBTC/15m/AEBTC-15m-2018-02.zip,data/spot/monthly/klines/AEBTC/15m/AEBTC-15m-2020-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEETH,klines,15m,2018-02,2020-11,34,0,34,2839730,data/spot/monthly/klines/AEETH/15m/AEETH-15m-2018-02.zip,data/spot/monthly/klines/AEETH/15m/AEETH-15m-2020-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AERGOBTC,klines,15m,2020-10,2024-03,42,0,42,3051445,data/spot/monthly/klines/AERGOBTC/15m/AERGOBTC-15m-2020-10.zip,data/spot/monthly/klines/AERGOBTC/15m/AERGOBTC-15m-2024-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AERGOBUSD,klines,15m,2020-10,2023-10,37,0,37,3401693,data/spot/monthly/klines/AERGOBUSD/15m/AERGOBUSD-15m-2020-10.zip,data/spot/monthly/klines/AERGOBUSD/15m/AERGOBUSD-15m-2023-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AERGOUSDT,klines,15m,2023-05,2025-03,23,0,23,2301166,data/spot/monthly/klines/AERGOUSDT/15m/AERGOUSDT-15m-2023-05.zip,data/spot/monthly/klines/AERGOUSDT/15m/AERGOUSDT-15m-2025-03.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AEROTRY,klines,15m,2026-07,2026-07,1,0,1,49523,data/spot/monthly/klines/AEROTRY/15m/AEROTRY-15m-2026-07.zip,data/spot/monthly/klines/AEROTRY/15m/AEROTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEROUSDC,klines,15m,2026-07,2026-07,1,0,1,52005,data/spot/monthly/klines/AEROUSDC/15m/AEROUSDC-15m-2026-07.zip,data/spot/monthly/klines/AEROUSDC/15m/AEROUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEROUSDT,klines,15m,2026-07,2026-07,1,0,1,60270,data/spot/monthly/klines/AEROUSDT/15m/AEROUSDT-15m-2026-07.zip,data/spot/monthly/klines/AEROUSDT/15m/AEROUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AETH,klines,15m,2025-05,2025-09,5,0,5,125423,data/spot/monthly/klines/AETH/15m/AETH-15m-2025-05.zip,data/spot/monthly/klines/AETH/15m/AETH-15m-2025-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEURUSDT,klines,15m,2023-12,2026-07,32,0,32,2733144,data/spot/monthly/klines/AEURUSDT/15m/AEURUSDT-15m-2023-12.zip,data/spot/monthly/klines/AEURUSDT/15m/AEURUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AEVOBNB,klines,15m,2024-03,2024-08,6,0,6,322515,data/spot/monthly/klines/AEVOBNB/15m/AEVOBNB-15m-2024-03.zip,data/spot/monthly/klines/AEVOBNB/15m/AEVOBNB-15m-2024-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEVOBTC,klines,15m,2024-03,2026-01,23,0,23,1347940,data/spot/monthly/klines/AEVOBTC/15m/AEVOBTC-15m-2024-03.zip,data/spot/monthly/klines/AEVOBTC/15m/AEVOBTC-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEVOFDUSD,klines,15m,2024-03,2026-01,23,0,23,1796266,data/spot/monthly/klines/AEVOFDUSD/15m/AEVOFDUSD-15m-2024-03.zip,data/spot/monthly/klines/AEVOFDUSD/15m/AEVOFDUSD-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEVOTRY,klines,15m,2024-03,2026-07,29,0,29,3017358,data/spot/monthly/klines/AEVOTRY/15m/AEVOTRY-15m-2024-03.zip,data/spot/monthly/klines/AEVOTRY/15m/AEVOTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEVOUSDC,klines,15m,2025-09,2026-06,10,0,10,578615,data/spot/monthly/klines/AEVOUSDC/15m/AEVOUSDC-15m-2025-09.zip,data/spot/monthly/klines/AEVOUSDC/15m/AEVOUSDC-15m-2026-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AEVOUSDT,klines,15m,2024-03,2026-07,29,0,29,3497457,data/spot/monthly/klines/AEVOUSDT/15m/AEVOUSDT-15m-2024-03.zip,data/spot/monthly/klines/AEVOUSDT/15m/AEVOUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AFDUSD,klines,15m,2025-05,2025-10,6,0,6,297736,data/spot/monthly/klines/AFDUSD/15m/AFDUSD-15m-2025-05.zip,data/spot/monthly/klines/AFDUSD/15m/AFDUSD-15m-2025-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIBNB,klines,15m,2018-06,2020-04,23,0,23,1164923,data/spot/monthly/klines/AGIBNB/15m/AGIBNB-15m-2018-06.zip,data/spot/monthly/klines/AGIBNB/15m/AGIBNB-15m-2020-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIBTC,klines,15m,2018-06,2021-05,36,0,36,3379237,data/spot/monthly/klines/AGIBTC/15m/AGIBTC-15m-2018-06.zip,data/spot/monthly/klines/AGIBTC/15m/AGIBTC-15m-2021-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIETH,klines,15m,2018-06,2020-05,24,0,24,1967507,data/spot/monthly/klines/AGIETH/15m/AGIETH-15m-2018-06.zip,data/spot/monthly/klines/AGIETH/15m/AGIETH-15m-2020-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIXBTC,klines,15m,2021-06,2024-07,38,0,38,3429268,data/spot/monthly/klines/AGIXBTC/15m/AGIXBTC-15m-2021-06.zip,data/spot/monthly/klines/AGIXBTC/15m/AGIXBTC-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIXBUSD,klines,15m,2022-10,2023-12,15,0,15,1648695,data/spot/monthly/klines/AGIXBUSD/15m/AGIXBUSD-15m-2022-10.zip,data/spot/monthly/klines/AGIXBUSD/15m/AGIXBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIXFDUSD,klines,15m,2024-03,2024-07,5,0,5,324446,data/spot/monthly/klines/AGIXFDUSD/15m/AGIXFDUSD-15m-2024-03.zip,data/spot/monthly/klines/AGIXFDUSD/15m/AGIXFDUSD-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIXTRY,klines,15m,2023-03,2024-07,17,0,17,1569910,data/spot/monthly/klines/AGIXTRY/15m/AGIXTRY-15m-2023-03.zip,data/spot/monthly/klines/AGIXTRY/15m/AGIXTRY-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGIXUSDT,klines,15m,2023-02,2024-07,18,0,18,2123759,data/spot/monthly/klines/AGIXUSDT/15m/AGIXUSDT-15m-2023-02.zip,data/spot/monthly/klines/AGIXUSDT/15m/AGIXUSDT-15m-2024-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AGLDBNB,klines,15m,2021-10,2022-05,8,0,8,517699,data/spot/monthly/klines/AGLDBNB/15m/AGLDBNB-15m-2021-10.zip,data/spot/monthly/klines/AGLDBNB/15m/AGLDBNB-15m-2022-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGLDBTC,klines,15m,2021-10,2026-01,52,0,52,3693050,data/spot/monthly/klines/AGLDBTC/15m/AGLDBTC-15m-2021-10.zip,data/spot/monthly/klines/AGLDBTC/15m/AGLDBTC-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGLDBUSD,klines,15m,2021-10,2023-11,26,0,26,2234749,data/spot/monthly/klines/AGLDBUSD/15m/AGLDBUSD-15m-2021-10.zip,data/spot/monthly/klines/AGLDBUSD/15m/AGLDBUSD-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AGLDUSDT,klines,15m,2021-10,2026-07,58,0,58,6102427,data/spot/monthly/klines/AGLDUSDT/15m/AGLDUSDT-15m-2021-10.zip,data/spot/monthly/klines/AGLDUSDT/15m/AGLDUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AIBNB,klines,15m,2024-01,2026-01,25,0,25,1369754,data/spot/monthly/klines/AIBNB/15m/AIBNB-15m-2024-01.zip,data/spot/monthly/klines/AIBNB/15m/AIBNB-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIBTC,klines,15m,2024-01,2026-01,25,0,25,1475773,data/spot/monthly/klines/AIBTC/15m/AIBTC-15m-2024-01.zip,data/spot/monthly/klines/AIBTC/15m/AIBTC-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIFDUSD,klines,15m,2024-01,2025-12,24,0,24,1638569,data/spot/monthly/klines/AIFDUSD/15m/AIFDUSD-15m-2024-01.zip,data/spot/monthly/klines/AIFDUSD/15m/AIFDUSD-15m-2025-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIGENSYNTRY,klines,15m,2026-05,2026-07,3,0,3,289938,data/spot/monthly/klines/AIGENSYNTRY/15m/AIGENSYNTRY-15m-2026-05.zip,data/spot/monthly/klines/AIGENSYNTRY/15m/AIGENSYNTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIGENSYNUSDC,klines,15m,2026-05,2026-07,3,0,3,292616,data/spot/monthly/klines/AIGENSYNUSDC/15m/AIGENSYNUSDC-15m-2026-05.zip,data/spot/monthly/klines/AIGENSYNUSDC/15m/AIGENSYNUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIGENSYNUSDT,klines,15m,2026-05,2026-07,3,0,3,313623,data/spot/monthly/klines/AIGENSYNUSDT/15m/AIGENSYNUSDT-15m-2026-05.zip,data/spot/monthly/klines/AIGENSYNUSDT/15m/AIGENSYNUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AIONBNB,klines,15m,2017-12,2020-12,37,0,37,2587041,data/spot/monthly/klines/AIONBNB/15m/AIONBNB-15m-2017-12.zip,data/spot/monthly/klines/AIONBNB/15m/AIONBNB-15m-2020-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIONBTC,klines,15m,2017-12,2023-01,62,0,62,5769169,data/spot/monthly/klines/AIONBTC/15m/AIONBTC-15m-2017-12.zip,data/spot/monthly/klines/AIONBTC/15m/AIONBTC-15m-2023-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIONBUSD,klines,15m,2020-02,2020-11,10,0,10,555219,data/spot/monthly/klines/AIONBUSD/15m/AIONBUSD-15m-2020-02.zip,data/spot/monthly/klines/AIONBUSD/15m/AIONBUSD-15m-2020-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIONETH,klines,15m,2017-12,2022-07,56,0,56,4772907,data/spot/monthly/klines/AIONETH/15m/AIONETH-15m-2017-12.zip,data/spot/monthly/klines/AIONETH/15m/AIONETH-15m-2022-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIONUSDT,klines,15m,2020-02,2023-02,37,0,37,4152154,data/spot/monthly/klines/AIONUSDT/15m/AIONUSDT-15m-2020-02.zip,data/spot/monthly/klines/AIONUSDT/15m/AIONUSDT-15m-2023-02.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AITRY,klines,15m,2024-01,2026-07,31,0,31,3035723,data/spot/monthly/klines/AITRY/15m/AITRY-15m-2024-01.zip,data/spot/monthly/klines/AITRY/15m/AITRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AITUSD,klines,15m,2024-01,2024-07,7,0,7,394101,data/spot/monthly/klines/AITUSD/15m/AITUSD-15m-2024-01.zip,data/spot/monthly/klines/AITUSD/15m/AITUSD-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIUSDT,klines,15m,2024-01,2026-07,31,0,31,3573691,data/spot/monthly/klines/AIUSDT/15m/AIUSDT-15m-2024-01.zip,data/spot/monthly/klines/AIUSDT/15m/AIUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AIXBTTRY,klines,15m,2025-01,2026-07,19,0,19,1803254,data/spot/monthly/klines/AIXBTTRY/15m/AIXBTTRY-15m-2025-01.zip,data/spot/monthly/klines/AIXBTTRY/15m/AIXBTTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIXBTUSDC,klines,15m,2025-01,2026-07,19,0,19,1750368,data/spot/monthly/klines/AIXBTUSDC/15m/AIXBTUSDC-15m-2025-01.zip,data/spot/monthly/klines/AIXBTUSDC/15m/AIXBTUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AIXBTUSDT,klines,15m,2025-01,2026-07,19,0,19,2254223,data/spot/monthly/klines/AIXBTUSDT/15m/AIXBTUSDT-15m-2025-01.zip,data/spot/monthly/klines/AIXBTUSDT/15m/AIXBTUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,AKROBTC,klines,15m,2020-11,2022-05,19,0,19,1431558,data/spot/monthly/klines/AKROBTC/15m/AKROBTC-15m-2020-11.zip,data/spot/monthly/klines/AKROBTC/15m/AKROBTC-15m-2022-05.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AKROBUSD,klines,15m,2022-05,2023-11,19,0,19,1534419,data/spot/monthly/klines/AKROBUSD/15m/AKROBUSD-15m-2022-05.zip,data/spot/monthly/klines/AKROBUSD/15m/AKROBUSD-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,AKROUSDT,klines,15m,2020-11,2024-12,50,0,50,5966438,data/spot/monthly/klines/AKROUSDT/15m/AKROUSDT-15m-2020-11.zip,data/spot/monthly/klines/AKROUSDT/15m/AKROUSDT-15m-2024-12.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ALCXBTC,klines,15m,2021-11,2024-08,34,0,34,2427100,data/spot/monthly/klines/ALCXBTC/15m/ALCXBTC-15m-2021-11.zip,data/spot/monthly/klines/ALCXBTC/15m/ALCXBTC-15m-2024-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALCXBUSD,klines,15m,2021-11,2023-08,22,0,22,1746868,data/spot/monthly/klines/ALCXBUSD/15m/ALCXBUSD-15m-2021-11.zip,data/spot/monthly/klines/ALCXBUSD/15m/ALCXBUSD-15m-2023-08.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALCXUSDT,klines,15m,2021-11,2026-07,57,0,57,6392409,data/spot/monthly/klines/ALCXUSDT/15m/ALCXUSDT-15m-2021-11.zip,data/spot/monthly/klines/ALCXUSDT/15m/ALCXUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ALGOBIDR,klines,15m,2021-09,2021-12,4,0,4,290539,data/spot/monthly/klines/ALGOBIDR/15m/ALGOBIDR-15m-2021-09.zip,data/spot/monthly/klines/ALGOBIDR/15m/ALGOBIDR-15m-2021-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOBNB,klines,15m,2019-06,2024-03,58,0,58,4913328,data/spot/monthly/klines/ALGOBNB/15m/ALGOBNB-15m-2019-06.zip,data/spot/monthly/klines/ALGOBNB/15m/ALGOBNB-15m-2024-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOBTC,klines,15m,2019-06,2026-07,86,0,86,7580863,data/spot/monthly/klines/ALGOBTC/15m/ALGOBTC-15m-2019-06.zip,data/spot/monthly/klines/ALGOBTC/15m/ALGOBTC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOBUSD,klines,15m,2020-02,2023-12,47,0,47,4937768,data/spot/monthly/klines/ALGOBUSD/15m/ALGOBUSD-15m-2020-02.zip,data/spot/monthly/klines/ALGOBUSD/15m/ALGOBUSD-15m-2023-12.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOETH,klines,15m,2022-05,2024-07,27,0,27,1645737,data/spot/monthly/klines/ALGOETH/15m/ALGOETH-15m-2022-05.zip,data/spot/monthly/klines/ALGOETH/15m/ALGOETH-15m-2024-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOFDUSD,klines,15m,2023-10,2024-10,13,0,13,882956,data/spot/monthly/klines/ALGOFDUSD/15m/ALGOFDUSD-15m-2023-10.zip,data/spot/monthly/klines/ALGOFDUSD/15m/ALGOFDUSD-15m-2024-10.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOPAX,klines,15m,2019-06,2020-07,14,0,14,522980,data/spot/monthly/klines/ALGOPAX/15m/ALGOPAX-15m-2019-06.zip,data/spot/monthly/klines/ALGOPAX/15m/ALGOPAX-15m-2020-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGORUB,klines,15m,2021-11,2023-11,25,0,25,1224520,data/spot/monthly/klines/ALGORUB/15m/ALGORUB-15m-2021-11.zip,data/spot/monthly/klines/ALGORUB/15m/ALGORUB-15m-2023-11.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOTRY,klines,15m,2022-05,2026-07,51,0,51,5031599,data/spot/monthly/klines/ALGOTRY/15m/ALGOTRY-15m-2022-05.zip,data/spot/monthly/klines/ALGOTRY/15m/ALGOTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOTUSD,klines,15m,2019-06,2021-06,25,0,25,1811272,data/spot/monthly/klines/ALGOTUSD/15m/ALGOTUSD-15m-2019-06.zip,data/spot/monthly/klines/ALGOTUSD/15m/ALGOTUSD-15m-2021-06.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOUSDC,klines,15m,2019-06,2026-07,36,50,36,3016603,data/spot/monthly/klines/ALGOUSDC/15m/ALGOUSDC-15m-2019-06.zip,data/spot/monthly/klines/ALGOUSDC/15m/ALGOUSDC-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALGOUSDT,klines,15m,2019-06,2026-07,86,0,86,10287866,data/spot/monthly/klines/ALGOUSDT/15m/ALGOUSDT-15m-2019-06.zip,data/spot/monthly/klines/ALGOUSDT/15m/ALGOUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ALICEBIDR,klines,15m,2021-09,2022-09,13,0,13,1012069,data/spot/monthly/klines/ALICEBIDR/15m/ALICEBIDR-15m-2021-09.zip,data/spot/monthly/klines/ALICEBIDR/15m/ALICEBIDR-15m-2022-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALICEBNB,klines,15m,2022-01,2023-04,16,0,16,844864,data/spot/monthly/klines/ALICEBNB/15m/ALICEBNB-15m-2022-01.zip,data/spot/monthly/klines/ALICEBNB/15m/ALICEBNB-15m-2023-04.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALICEBTC,klines,15m,2021-03,2025-03,49,0,49,4067748,data/spot/monthly/klines/ALICEBTC/15m/ALICEBTC-15m-2021-03.zip,data/spot/monthly/klines/ALICEBTC/15m/ALICEBTC-15m-2025-03.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALICEBUSD,klines,15m,2021-03,2023-09,31,0,31,3330732,data/spot/monthly/klines/ALICEBUSD/15m/ALICEBUSD-15m-2021-03.zip,data/spot/monthly/klines/ALICEBUSD/15m/ALICEBUSD-15m-2023-09.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALICETRY,klines,15m,2021-12,2026-07,56,0,56,5702092,data/spot/monthly/klines/ALICETRY/15m/ALICETRY-15m-2021-12.zip,data/spot/monthly/klines/ALICETRY/15m/ALICETRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALICEUSDT,klines,15m,2021-03,2026-07,65,0,65,7811686,data/spot/monthly/klines/ALICEUSDT/15m/ALICEUSDT-15m-2021-03.zip,data/spot/monthly/klines/ALICEUSDT/15m/ALICEUSDT-15m-2026-07.zip,True,SPOT_ORDINARY_USDT,,USDT quote plus non-leveraged symbol policy
spot,ALLOBNB,klines,15m,2025-11,2026-01,3,0,3,80801,data/spot/monthly/klines/ALLOBNB/15m/ALLOBNB-15m-2025-11.zip,data/spot/monthly/klines/ALLOBNB/15m/ALLOBNB-15m-2026-01.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
spot,ALLOTRY,klines,15m,2025-11,2026-07,9,0,9,931982,data/spot/monthly/klines/ALLOTRY/15m/ALLOTRY-15m-2025-11.zip,data/spot/monthly/klines/ALLOTRY/15m/ALLOTRY-15m-2026-07.zip,False,UNKNOWN,QUOTE_NOT_USDT,archive symbol spelling
